CODGEO,CODE_DEPCOM_PLM,nb,NOM_COMM,x_ctr.CODGEO,y_ctr.CODGEO,x_ctr.CODE_DEPCOM_PLM,y_ctr.CODE_DEPCOM_PLM
76540,80632,1,ROUEN,562355,6928721,645466,6975946
76540,80724,1,ROUEN,562355,6928721,645163,6973570
76540,80725,1,ROUEN,562355,6928721,645473,6974839
76540,91386,1,ROUEN,562355,6928721,658394,6829612
76540,92026,1,ROUEN,562355,6928721,645169,6866612
76540,92050,1,ROUEN,562355,6928721,641614,6865913
76540,92064,1,ROUEN,562355,6928721,642419,6860993
76540,93005,1,ROUEN,562355,6928721,662863,6870845
76540,93007,1,ROUEN,562355,6928721,660521,6871109
76540,93073,1,ROUEN,562355,6928721,668977,6872977
76540,94046,1,ROUEN,562355,6928721,658701,6856346
76540,94065,1,ROUEN,562355,6928721,652183,6849996
76540,95139,1,ROUEN,562355,6928721,607537,6898976
76540,95351,1,ROUEN,562355,6928721,663826,6882783
76540,95355,1,ROUEN,562355,6928721,611480,6895631
76540,95500,2,ROUEN,562355,6928721,634269,6883804
76540,95510,1,ROUEN,562355,6928721,628442,6884542
76540,95554,1,ROUEN,562355,6928721,610260,6897294
76540,95610,1,ROUEN,562355,6928721,619375,6887961
76540,95658,1,ROUEN,562355,6928721,621702,6886956
77288,44126,1,MELUN,674838,6826676,306937,6683728
77288,56121,1,MELUN,674838,6826676,223436,6757606
77288,59178,1,MELUN,674838,6826676,705633,7030340
77288,62004,1,MELUN,674838,6826676,682831,7019523
77288,62133,1,MELUN,674838,6826676,693727,7035604
77288,71153,1,MELUN,674838,6826676,809849,6634382
77288,75056,1,MELUN,674838,6826676,651899.15,6862516.1
77288,77034,1,MELUN,674838,6826676,683909,6829570
77288,77039,1,MELUN,674838,6826676,669675,6825343
77288,77040,1,MELUN,674838,6826676,668548,6825123
77288,77053,1,MELUN,674838,6826676,671380,6843670
77288,77065,1,MELUN,674838,6826676,665369,6817750
77288,77069,1,MELUN,674838,6826676,670979,6818618
77288,77086,1,MELUN,674838,6826676,692564,6827729
77288,77116,1,MELUN,674838,6826676,715944,6850952
77288,77121,1,MELUN,674838,6826676,676017,6859710
77288,77141,1,MELUN,674838,6826676,689159,6862501
77288,77191,1,MELUN,674838,6826676,696440,6828120
77288,77217,1,MELUN,674838,6826676,675481,6842760
77288,77222,1,MELUN,674838,6826676,685170,6837307
77288,77229,1,MELUN,674838,6826676,690767,6850472
77288,77249,1,MELUN,674838,6826676,671746,6849407
77288,77254,1,MELUN,674838,6826676,683438,6844388
77288,77255,1,MELUN,674838,6826676,676705,6823420
77288,77269,1,MELUN,674838,6826676,677993,6827755
77288,77276,1,MELUN,674838,6826676,689728,6869729
77288,77294,1,MELUN,674838,6826676,671923,6876073
77288,77295,1,MELUN,674838,6826676,680508,6829199
77288,77317,1,MELUN,674838,6826676,691895,6834094
77288,77327,1,MELUN,674838,6826676,701080,6828294
77288,77330,1,MELUN,674838,6826676,692453,6869981
77288,77352,1,MELUN,674838,6826676,683439,6840135
77288,77359,1,MELUN,674838,6826676,667117,6819790
77288,77373,1,MELUN,674838,6826676,671002,6855427
77288,77377,1,MELUN,674838,6826676,680993,6846092
77288,77378,1,MELUN,674838,6826676,667257,6824635
77288,77389,1,MELUN,674838,6826676,674592,6824495
77288,77400,1,MELUN,674838,6826676,702154,6853851
77288,77412,1,MELUN,674838,6826676,663723,6819518
77288,77413,1,MELUN,674838,6826676,689033,6864723
77288,77425,1,MELUN,674838,6826676,667982,6815258
77288,77438,1,MELUN,674838,6826676,677166,6863297
77288,77445,1,MELUN,674838,6826676,669075,6832934
77288,77447,1,MELUN,674838,6826676,667012,6828548
77288,77455,1,MELUN,674838,6826676,677876,6839463
77288,77470,1,MELUN,674838,6826676,682948,6848975
77288,77477,2,MELUN,674838,6826676,670629,6804860
77288,77487,1,MELUN,674838,6826676,676530,6825179
77288,77495,1,MELUN,674838,6826676,672100,6829698
77288,77509,1,MELUN,674838,6826676,703170,6820685
77288,77521,1,MELUN,674838,6826676,691152,6862271
77288,77528,1,MELUN,674838,6826676,675215,6830204
77288,77529,1,MELUN,674838,6826676,692414,6861299
77288,91037,1,MELUN,674838,6826676,662571,6825535
77288,91114,1,MELUN,674838,6826676,663440,6844339
77288,91232,1,MELUN,674838,6826676,651866,6820473
77288,91386,1,MELUN,674838,6826676,658394,6829612
77288,91405,1,MELUN,674838,6826676,660553,6811670
77288,91573,1,MELUN,674838,6826676,662797,6834871
77288,91577,1,MELUN,674838,6826676,662897,6832407
77288,91599,1,MELUN,674838,6826676,662638,6819528
77288,93050,1,MELUN,674838,6826676,665591,6862077
77288,94078,1,MELUN,674838,6826676,659535,6848172
78646,02185,1,VERSAILLES,636413,6856412,713264,6891595
78646,03118,1,VERSAILLES,636413,6856412,715329,6555584
78646,03161,1,VERSAILLES,636413,6856412,671711,6563106
78646,07259,2,VERSAILLES,636413,6856412,828518,6357462
78646,08355,1,VERSAILLES,636413,6856412,802773,6983089
78646,09124,1,VERSAILLES,636413,6856412,570479,6231849
78646,11079,1,VERSAILLES,636413,6856412,644090,6253548
78646,13015,1,VERSAILLES,636413,6856412,895470,6264687
78646,13042,2,VERSAILLES,636413,6856412,913252,6247655
78646,13055,1,VERSAILLES,636413,6856412,894148.375,6247606.625
78646,13071,1,VERSAILLES,636413,6856412,887127,6259499
78646,14342,1,VERSAILLES,636413,6856412,401806,6920874
78646,14409,1,VERSAILLES,636413,6856412,466918,6913443
78646,15014,2,VERSAILLES,636413,6856412,655799,6425283
78646,15119,2,VERSAILLES,636413,6856412,715481,6461366
78646,17091,1,VERSAILLES,636413,6856412,384042,6585402
78646,17283,2,VERSAILLES,636413,6856412,423394,6504072
78646,17300,1,VERSAILLES,636413,6856412,379795,6570591
78646,18165,1,VERSAILLES,636413,6856412,643647,6690840
78646,18257,1,VERSAILLES,636413,6856412,689989,6709193
78646,19019,1,VERSAILLES,636413,6856412,608430,6431685
78646,19138,1,VERSAILLES,636413,6856412,595630,6440456
78646,21603,1,VERSAILLES,636413,6856412,800344,6710889
78646,24291,1,VERSAILLES,636413,6856412,555312,6442492
78646,30103,1,VERSAILLES,636413,6856412,832574,6315896
78646,31150,1,VERSAILLES,636413,6856412,564943,6284809
78646,31299,1,VERSAILLES,636413,6856412,555973,6260617
78646,31433,1,VERSAILLES,636413,6856412,571091,6270510
78646,33198,1,VERSAILLES,636413,6856412,449155,6443050
78646,34169,1,VERSAILLES,636413,6856412,769161,6285872
78646,34173,2,VERSAILLES,636413,6856412,740822,6288594
78646,37030,1,VERSAILLES,636413,6856412,539064,6725018
78646,37032,1,VERSAILLES,636413,6856412,527644,6664906
78646,37196,1,VERSAILLES,636413,6856412,496727,6660564
78646,37245,1,VERSAILLES,636413,6856412,517857,6713748
78646,38494,1,VERSAILLES,636413,6856412,882794,6514964
78646,39434,1,VERSAILLES,636413,6856412,906349,6640856
78646,40135,1,VERSAILLES,636413,6856412,416333,6340325
78646,40233,1,VERSAILLES,636413,6856412,377376,6286551
78646,40246,2,VERSAILLES,636413,6856412,400936,6345853
78646,40304,1,VERSAILLES,636413,6856412,342967,6294389
78646,42059,1,VERSAILLES,636413,6856412,808421,6505289
78646,42186,1,VERSAILLES,636413,6856412,826202,6493514
78646,43262,1,VERSAILLES,636413,6856412,731746,6462898
78646,44002,1,VERSAILLES,636413,6856412,366273,6673336
78646,44069,1,VERSAILLES,636413,6856412,290279,6706057
78646,44109,4,VERSAILLES,636413,6856412,355547,6689600
78646,44162,1,VERSAILLES,636413,6856412,348174,6689387
78646,44163,1,VERSAILLES,636413,6856412,391254,6708900
78646,45213,1,VERSAILLES,636413,6856412,668036,6750755
78646,46042,1,VERSAILLES,636413,6856412,575912,6373275
78646,46251,2,VERSAILLES,636413,6856412,612402,6418393
78646,46314,1,VERSAILLES,636413,6856412,619598,6409913
78646,49023,1,VERSAILLES,636413,6856412,397739,6685610
78646,49125,2,VERSAILLES,636413,6856412,452066,6682118
78646,49133,1,VERSAILLES,636413,6856412,435311,6687839
78646,50359,1,VERSAILLES,636413,6856412,409802,6845873
78646,53231,1,VERSAILLES,636413,6856412,434401,6747250
78646,54257,1,VERSAILLES,636413,6856412,935228,6843898
78646,54318,1,VERSAILLES,636413,6856412,925063,6854393
78646,55117,1,VERSAILLES,636413,6856412,851196,6891556
78646,57591,1,VERSAILLES,636413,6856412,925294,6909958
78646,57757,1,VERSAILLES,636413,6856412,931648,6922370
78646,59009,1,VERSAILLES,636413,6856412,710225,7058427
78646,59122,1,VERSAILLES,636413,6856412,716795,7008667
78646,59152,1,VERSAILLES,636413,6856412,700544,7073822
78646,59276,1,VERSAILLES,636413,6856412,710306,7028311
78646,60005,1,VERSAILLES,636413,6856412,696684,6889478
78646,61168,2,VERSAILLES,636413,6856412,452486,6837741
78646,62065,1,VERSAILLES,636413,6856412,688091,7034696
78646,62083,1,VERSAILLES,636413,6856412,672866,7039813
78646,62133,1,VERSAILLES,636413,6856412,693727,7035604
78646,62291,1,VERSAILLES,636413,6856412,686563,7035930
78646,62510,1,VERSAILLES,636413,6856412,684180,7036081
78646,62753,1,VERSAILLES,636413,6856412,685930,7022764
78646,63012,1,VERSAILLES,636413,6856412,711143,6544848
78646,63080,1,VERSAILLES,636413,6856412,710041,6498799
78646,63315,1,VERSAILLES,636413,6856412,708400,6507722
78646,64320,1,VERSAILLES,636413,6856412,420321,6215837
78646,66015,1,VERSAILLES,636413,6856412,689092,6162902
78646,67293,1,VERSAILLES,636413,6856412,1039429,6863858
78646,69285,1,VERSAILLES,636413,6856412,860681,6519433
78646,70282,1,VERSAILLES,636413,6856412,912040,6704432
78646,70526,1,VERSAILLES,636413,6856412,931286,6762550
78646,75056,1,VERSAILLES,636413,6856412,651899.15,6862516.1
78646,76141,1,VERSAILLES,636413,6856412,512046,6950832
78646,76157,1,VERSAILLES,636413,6856412,557561,6929745
78646,76167,2,VERSAILLES,636413,6856412,492385,6947778
78646,76317,1,VERSAILLES,636413,6856412,513330,6953995
78646,76361,1,VERSAILLES,636413,6856412,493901,6949995
78646,76518,1,VERSAILLES,636413,6856412,520254,6947383
78646,77326,1,VERSAILLES,636413,6856412,668006,6831638
78646,78034,1,VERSAILLES,636413,6856412,613194,6860692
78646,78143,1,VERSAILLES,636413,6856412,633167,6848869
78646,78158,1,VERSAILLES,636413,6856412,636141,6858151
78646,78160,2,VERSAILLES,636413,6856412,629248,6845700
78646,78165,1,VERSAILLES,636413,6856412,625364,6858322
78646,78189,1,VERSAILLES,636413,6856412,620918,6865326
78646,78193,1,VERSAILLES,636413,6856412,625242,6845349
78646,78297,2,VERSAILLES,636413,6856412,631869,6852683
78646,78346,1,VERSAILLES,636413,6856412,596483,6869898
78646,78350,1,VERSAILLES,636413,6856412,635162,6862599
78646,78356,1,VERSAILLES,636413,6856412,632623,6847490
78646,78372,2,VERSAILLES,636413,6856412,633544,6863358
78646,78397,1,VERSAILLES,636413,6856412,623756,6849773
78646,78420,1,VERSAILLES,636413,6856412,612485,6853659
78646,78443,1,VERSAILLES,636413,6856412,616512,6857897
78646,78498,1,VERSAILLES,636413,6856412,630002,6870288
78646,78502,1,VERSAILLES,636413,6856412,634701,6864711
78646,78524,1,VERSAILLES,636413,6856412,634738,6859976
78646,78565,1,VERSAILLES,636413,6856412,605912,6865371
78646,78575,2,VERSAILLES,636413,6856412,631704,6845467
78646,78591,1,VERSAILLES,636413,6856412,603316,6866633
78646,78616,1,VERSAILLES,636413,6856412,611523,6863510
78646,78646,1,VERSAILLES,636413,6856412,636413,6856412
78646,78674,1,VERSAILLES,636413,6856412,626754,6859345
78646,78686,1,VERSAILLES,636413,6856412,639201,6855870
78646,79184,1,VERSAILLES,636413,6856412,460925,6588604
78646,82037,1,VERSAILLES,636413,6856412,582986,6341367
78646,82050,1,VERSAILLES,636413,6856412,521489,6334546
78646,83061,1,VERSAILLES,636413,6856412,1002494,6266484
78646,83096,1,VERSAILLES,636413,6856412,925522,6267438
78646,83126,1,VERSAILLES,636413,6856412,934442,6226931
78646,84019,1,VERSAILLES,636413,6856412,839563,6355016
78646,84141,1,VERSAILLES,636413,6856412,852691,6321660
78646,84147,2,VERSAILLES,636413,6856412,896176,6293203
78646,85047,1,VERSAILLES,636413,6856412,328434,6649898
78646,85113,1,VERSAILLES,636413,6856412,291828,6638714
78646,86139,1,VERSAILLES,636413,6856412,479128,6596780
78646,87064,2,VERSAILLES,636413,6856412,602223,6516268
78646,87085,1,VERSAILLES,636413,6856412,565065,6527578
78646,91064,1,VERSAILLES,636413,6856412,642301,6850880
78646,91136,2,VERSAILLES,636413,6856412,646605,6845627
78646,91182,1,VERSAILLES,636413,6856412,656293,6835476
78646,91338,1,VERSAILLES,636413,6856412,631938,6838765
78646,91377,1,VERSAILLES,636413,6856412,646786,6848065
78646,91458,1,VERSAILLES,636413,6856412,644225,6840280
78646,91471,1,VERSAILLES,636413,6856412,640205,6844529
78646,91666,1,VERSAILLES,636413,6856412,643794,6842749
78646,91679,1,VERSAILLES,636413,6856412,635695,6847635
78646,92002,1,VERSAILLES,636413,6856412,648289,6850579
78646,92019,1,VERSAILLES,636413,6856412,646944,6851927
78646,92023,1,VERSAILLES,636413,6856412,645784,6855883
78646,92047,1,VERSAILLES,636413,6856412,639598,6859237
78646,92063,1,VERSAILLES,636413,6856412,640473,6864507
78646,92064,1,VERSAILLES,636413,6856412,642419,6860993
78646,92077,2,VERSAILLES,636413,6856412,640785,6858738
78646,93010,1,VERSAILLES,636413,6856412,662140,6867088
78646,93032,1,VERSAILLES,636413,6856412,666180,6864713
78646,93050,2,VERSAILLES,636413,6856412,665591,6862077
78646,94065,1,VERSAILLES,636413,6856412,652183,6849996
78646,94073,1,VERSAILLES,636413,6856412,655263,6851753
78646,95019,1,VERSAILLES,636413,6856412,657302,6876515
78646,95351,1,VERSAILLES,636413,6856412,663826,6882783
78646,95430,1,VERSAILLES,636413,6856412,649619,6885957
79191,17094,1,NIORT,433720,6586400,384174,6560768
79191,17277,1,NIORT,433720,6586400,427501,6549005
79191,17347,2,NIORT,433720,6586400,427315,6544347
79191,17464,1,NIORT,433720,6586400,428709,6558820
79191,17474,1,NIORT,433720,6586400,429370,6561388
79191,49167,1,NIORT,433720,6586400,437962,6706563
79191,49373,1,NIORT,433720,6586400,432315,6677804
79191,62133,1,NIORT,433720,6586400,693727,7035604
79191,62737,1,NIORT,433720,6586400,677494,7038623
79191,79001,1,NIORT,433720,6586400,426453,6620879
79191,79003,1,NIORT,433720,6586400,436997,6581957
79191,79031,1,NIORT,433720,6586400,432106,6570285
79191,79049,1,NIORT,433720,6586400,434221,6643640
79191,79057,1,NIORT,433720,6586400,451271,6565344
79191,79061,1,NIORT,433720,6586400,452738,6578589
79191,79066,1,NIORT,433720,6586400,438874,6603879
79191,79076,1,NIORT,433720,6586400,434652,6633122
79191,79100,1,NIORT,433720,6586400,424262,6586647
79191,79101,2,NIORT,433720,6586400,424002,6604431
79191,79117,1,NIORT,433720,6586400,430491,6600226
79191,79122,1,NIORT,433720,6586400,458231,6562977
79191,79125,1,NIORT,433720,6586400,437364,6576397
79191,79128,1,NIORT,433720,6586400,443372,6592475
79191,79137,1,NIORT,433720,6586400,432665,6574125
79191,79144,1,NIORT,433720,6586400,439053,6573736
79191,79170,1,NIORT,433720,6586400,416991,6572747
79191,79190,1,NIORT,433720,6586400,435569,6625393
79191,79201,1,NIORT,433720,6586400,465291,6592979
79191,79204,1,NIORT,433720,6586400,449012,6570504
79191,79216,1,NIORT,433720,6586400,442355,6578656
79191,79249,1,NIORT,433720,6586400,439553,6592553
79191,79257,1,NIORT,433720,6586400,414181,6580452
79191,79279,1,NIORT,433720,6586400,456085,6573871
79191,79281,1,NIORT,433720,6586400,432846,6594711
79191,79284,1,NIORT,433720,6586400,435536,6599736
79191,79298,1,NIORT,433720,6586400,431158,6579724
79191,79304,1,NIORT,433720,6586400,423988,6581143
79191,79308,1,NIORT,433720,6586400,433299,6591792
79191,79309,1,NIORT,433720,6586400,427677,6617226
79191,79337,1,NIORT,433720,6586400,420302,6583683
79191,79351,1,NIORT,433720,6586400,428366,6595942
79191,79355,1,NIORT,433720,6586400,441383,6585101
79191,85020,1,NIORT,433720,6586400,423557,6591591
79191,85092,2,NIORT,433720,6586400,408020,6603373
79191,85168,1,NIORT,433720,6586400,418625,6595405
79191,85244,1,NIORT,433720,6586400,412550,6599570
79191,86237,1,NIORT,433720,6586400,489340,6564873
79191,86255,1,NIORT,433720,6586400,493300,6565553
80021,02691,1,AMIENS,649499,6977248,720551,6972152
80021,03310,1,AMIENS,649499,6977248,732872,6558663
80021,13055,1,AMIENS,649499,6977248,894148.375,6247606.625
80021,44055,1,AMIENS,649499,6977248,292754,6701190
80021,44162,1,AMIENS,649499,6977248,348174,6689387
80021,49099,1,AMIENS,649499,6977248,405641,6669319
80021,59122,1,AMIENS,649499,6977248,716795,7008667
80021,59139,1,AMIENS,649499,6977248,729480,7003055
80021,59350,1,AMIENS,649499,6977248,704075,7059443
80021,59512,1,AMIENS,649499,6977248,712795,7065842
80021,59599,1,AMIENS,649499,6977248,711348,7069530
80021,60001,1,AMIENS,649499,6977248,610852,6956019
80021,60026,1,AMIENS,649499,6977248,636145,6942049
80021,60039,1,AMIENS,649499,6977248,655591,6946796
80021,60051,1,AMIENS,649499,6977248,632492,6953738
80021,60057,1,AMIENS,649499,6977248,633794,6926474
80021,60082,1,AMIENS,649499,6977248,644794,6953472
80021,60104,1,AMIENS,649499,6977248,648914,6948372
80021,60136,1,AMIENS,649499,6977248,626817,6951495
80021,60143,1,AMIENS,649499,6977248,619117,6908101
80021,60159,1,AMIENS,649499,6977248,687094,6923863
80021,60178,1,AMIENS,649499,6977248,633321,6945843
80021,60183,1,AMIENS,649499,6977248,640142,6955544
80021,60245,1,AMIENS,649499,6977248,608216,6950890
80021,60286,1,AMIENS,649499,6977248,623485,6952417
80021,60299,1,AMIENS,649499,6977248,643786,6946634
80021,60337,1,AMIENS,649499,6977248,680760,6927233
80021,60382,1,AMIENS,649499,6977248,687002,6925204
80021,60424,1,AMIENS,649499,6977248,677778,6929423
80021,60463,1,AMIENS,649499,6977248,661240,6908473
80021,60581,1,AMIENS,649499,6977248,658752,6934230
80021,60639,1,AMIENS,649499,6977248,635578,6929701
80021,62004,1,AMIENS,649499,6977248,682831,7019523
80021,62040,1,AMIENS,649499,6977248,650662,7071203
80021,62041,1,AMIENS,649499,6977248,684305,7021265
80021,62051,1,AMIENS,649499,6977248,684652,7046155
80021,62060,1,AMIENS,649499,6977248,636757,7015081
80021,62099,1,AMIENS,649499,6977248,684910,7018369
80021,62108,1,AMIENS,649499,6977248,599828,7035409
80021,62119,1,AMIENS,649499,6977248,674437,7048101
80021,62186,1,AMIENS,649499,6977248,680396,7038298
80021,62261,1,AMIENS,649499,6977248,602237,7044133
80021,62351,1,AMIENS,649499,6977248,693793,7036795
80021,62457,1,AMIENS,649499,6977248,667084,7039500
80021,62497,1,AMIENS,649499,6977248,704561,7037758
80021,62555,1,AMIENS,649499,6977248,664639,7045096
80021,62711,1,AMIENS,649499,6977248,610868,7079431
80021,62765,1,AMIENS,649499,6977248,647742,7072650
80021,62779,1,AMIENS,649499,6977248,659391,7002665
80021,62814,1,AMIENS,649499,6977248,660879,7003469
80021,62826,1,AMIENS,649499,6977248,599525,7048241
80021,62846,1,AMIENS,649499,6977248,681943,7043459
80021,62848,1,AMIENS,649499,6977248,674422,7045068
80021,71306,1,AMIENS,649499,6977248,804653,6619438
80021,71486,1,AMIENS,649499,6977248,804877,6616685
80021,75056,1,AMIENS,649499,6977248,651899.15,6862516.1
80021,76540,1,AMIENS,649499,6977248,562355,6928721
80021,76602,1,AMIENS,649499,6977248,563282,6955128
80021,76700,1,AMIENS,649499,6977248,558970,6955032
80021,80001,1,AMIENS,649499,6977248,616595,7001384
80021,80024,1,AMIENS,649499,6977248,644430,6981551
80021,80058,1,AMIENS,649499,6977248,673149,6973696
80021,80070,1,AMIENS,649499,6977248,656407,6998643
80021,80071,1,AMIENS,649499,6977248,651976,7001075
80021,80086,1,AMIENS,649499,6977248,640140,7003999
80021,80092,1,AMIENS,649499,6977248,649719,6985963
80021,80093,1,AMIENS,649499,6977248,639261,6994574
80021,80107,1,AMIENS,649499,6977248,658533,6975819
80021,80114,1,AMIENS,649499,6977248,643603,6960288
80021,80131,1,AMIENS,649499,6977248,656154,6972024
80021,80142,1,AMIENS,649499,6977248,634293,6976573
80021,80156,1,AMIENS,649499,6977248,659167,6979201
80021,80160,1,AMIENS,649499,6977248,652726,6973807
80021,80165,1,AMIENS,649499,6977248,625850,6976174
80021,80187,1,AMIENS,649499,6977248,638851,6984216
80021,80198,1,AMIENS,649499,6977248,640924,6973310
80021,80205,1,AMIENS,649499,6977248,629524,6990590
80021,80207,1,AMIENS,649499,6977248,662431,6989676
80021,80209,1,AMIENS,649499,6977248,668032,6958136
80021,80211,1,AMIENS,649499,6977248,638807,6960502
80021,80214,1,AMIENS,649499,6977248,658324,6952246
80021,80221,1,AMIENS,649499,6977248,632390,7005935
80021,80230,1,AMIENS,649499,6977248,689857,6964171
80021,80234,1,AMIENS,649499,6977248,660384,6978274
80021,80242,2,AMIENS,649499,6977248,662868,6969176
80021,80253,2,AMIENS,649499,6977248,652812,7006703
80021,80261,1,AMIENS,649499,6977248,647420,6972087
80021,80296,1,AMIENS,649499,6977248,631555,6991751
80021,80299,1,AMIENS,649499,6977248,652428,6955782
80021,80305,1,AMIENS,649499,6977248,640810,6977356
80021,80316,1,AMIENS,649499,6977248,646888,6989448
80021,80338,1,AMIENS,649499,6977248,664305,6977973
80021,80341,1,AMIENS,649499,6977248,635777,6980259
80021,80352,1,AMIENS,649499,6977248,633262,6962624
80021,80387,1,AMIENS,649499,6977248,649120,6965603
80021,80400,1,AMIENS,649499,6977248,673454,6971529
80021,80423,1,AMIENS,649499,6977248,645197,6993384
80021,80424,1,AMIENS,649499,6977248,646774,6968508
80021,80463,2,AMIENS,649499,6977248,670903,6974827
80021,80484,1,AMIENS,649499,6977248,614828,6973690
80021,80485,1,AMIENS,649499,6977248,640560,6964419
80021,80503,1,AMIENS,649499,6977248,637278,7011207
80021,80507,1,AMIENS,649499,6977248,669369,6972448
80021,80514,1,AMIENS,649499,6977248,660110,7000964
80021,80561,1,AMIENS,649499,6977248,668923,6949959
80021,80570,1,AMIENS,649499,6977248,662746,6964077
80021,80582,1,AMIENS,649499,6977248,635666,6967470
80021,80583,1,AMIENS,649499,6977248,642588,6966459
80021,80584,1,AMIENS,649499,6977248,648117,6993219
80021,80585,2,AMIENS,649499,6977248,693501,6962119
80021,80614,1,AMIENS,649499,6977248,646510,7008787
80021,80630,1,AMIENS,649499,6977248,626792,6964582
80021,80649,1,AMIENS,649499,6977248,602743,7025122
80021,80655,1,AMIENS,649499,6977248,627524,6984618
80021,80661,1,AMIENS,649499,6977248,653655,6986257
80021,80668,1,AMIENS,649499,6977248,655506,6965051
80021,80670,1,AMIENS,649499,6977248,636738,6972584
80021,80685,2,AMIENS,649499,6977248,684854,6955694
80021,80690,1,AMIENS,649499,6977248,648115,6967850
80021,80702,1,AMIENS,649499,6977248,650678,6971183
80021,80722,1,AMIENS,649499,6977248,642948,6985995
80021,80738,1,AMIENS,649499,6977248,632072,6984667
80021,80746,1,AMIENS,649499,6977248,651689,6992582
80021,80751,1,AMIENS,649499,6977248,661864,6968120
80021,80773,1,AMIENS,649499,6977248,663376,6989970
80021,80793,1,AMIENS,649499,6977248,642254,6990599
80021,80797,1,AMIENS,649499,6977248,666622,6965485
80021,80799,1,AMIENS,649499,6977248,665454,6974338
80021,80828,1,AMIENS,649499,6977248,615504,6985150
80021,93005,1,AMIENS,649499,6977248,662863,6870845
80021,93059,1,AMIENS,649499,6977248,653191,6874067
80021,93066,1,AMIENS,649499,6977248,652664,6870819
80021,93072,1,AMIENS,649499,6977248,654757,6872978
80021,93073,1,AMIENS,649499,6977248,668977,6872977
80021,95018,1,AMIENS,649499,6977248,644878,6872253
80021,95582,1,AMIENS,649499,6977248,645599,6874880
81004,09122,1,ALBI,631399,6314708,586251,6208339
81004,12056,1,ALBI,631399,6314708,654731,6353265
81004,12127,1,ALBI,631399,6314708,655235,6332375
81004,12169,1,ALBI,631399,6314708,647410,6344595
81004,12197,1,ALBI,631399,6314708,662748,6326037
81004,12248,1,ALBI,631399,6314708,668132,6309547
81004,12286,1,ALBI,631399,6314708,686906,6316230
81004,31049,1,ALBI,631399,6314708,580543,6294055
81004,31094,1,ALBI,631399,6314708,589947,6298722
81004,31117,1,ALBI,631399,6314708,581543,6287518
81004,31212,1,ALBI,631399,6314708,583991,6290936
81004,31358,1,ALBI,631399,6314708,586388,6291956
81004,31462,1,ALBI,631399,6314708,580985,6286118
81004,31488,1,ALBI,631399,6314708,579396,6286290
81004,31555,1,ALBI,631399,6314708,574179,6279607
81004,40304,1,ALBI,631399,6314708,342967,6294389
81004,52121,1,ALBI,631399,6314708,859141,6781109
81004,57240,1,ALBI,631399,6314708,978554,6900899
81004,59414,2,ALBI,631399,6314708,713315,7029906
81004,59456,1,ALBI,631399,6314708,715364,7031092
81004,62724,1,ALBI,631399,6314708,693149,7032884
81004,68066,1,ALBI,631399,6314708,1024125,6784581
81004,81003,1,ALBI,631399,6314708,656626,6310151
81004,81024,1,ALBI,631399,6314708,585118,6313393
81004,81033,1,ALBI,631399,6314708,632558,6326431
81004,81051,1,ALBI,631399,6314708,612622,6321064
81004,81063,1,ALBI,631399,6314708,626425,6315822
81004,81065,2,ALBI,631399,6314708,638622,6278825
81004,81067,1,ALBI,631399,6314708,618535,6320687
81004,81074,1,ALBI,631399,6314708,637404,6314695
81004,81097,1,ALBI,631399,6314708,638203,6309333
81004,81099,1,ALBI,631399,6314708,611490,6311910
81004,81131,1,ALBI,631399,6314708,619026,6311468
81004,81138,1,ALBI,631399,6314708,622610,6302813
81004,81139,1,ALBI,631399,6314708,630573,6290043
81004,81145,1,ALBI,631399,6314708,604396,6306785
81004,81156,1,ALBI,631399,6314708,621943,6313646
81004,81177,1,ALBI,631399,6314708,638937,6289056
81004,81178,1,ALBI,631399,6314708,587183,6313284
81004,81182,1,ALBI,631399,6314708,645700,6291479
81004,81220,1,ALBI,631399,6314708,597434,6303396
81004,81222,1,ALBI,631399,6314708,634764,6297819
81004,81257,1,ALBI,631399,6314708,636546,6316948
81004,81267,1,ALBI,631399,6314708,654474,6295944
81004,81271,1,ALBI,631399,6314708,594231,6298118
81004,81291,1,ALBI,631399,6314708,629679,6323614
81004,81295,1,ALBI,631399,6314708,646842,6304165
81004,81297,1,ALBI,631399,6314708,625583,6314772
81004,81303,1,ALBI,631399,6314708,658463,6316188
81004,81306,1,ALBI,631399,6314708,638456,6323952
81004,81308,1,ALBI,631399,6314708,652253,6324718
81004,81311,1,ALBI,631399,6314708,634895,6292430
81004,81317,1,ALBI,631399,6314708,646176,6311103
81004,82121,1,ALBI,631399,6314708,568109,6325628
81004,82137,1,ALBI,631399,6314708,608732,6352486
81004,82167,1,ALBI,631399,6314708,573877,6319674
81004,82192,1,ALBI,631399,6314708,582612,6315561
81004,95019,1,ALBI,631399,6314708,657302,6876515
82121,02483,1,MONTAUBAN,568109,6325628,728786,6964976
82121,08467,1,MONTAUBAN,568109,6325628,813091,6943089
82121,10422,1,MONTAUBAN,568109,6325628,763295,6776911
82121,12300,1,MONTAUBAN,568109,6325628,623016,6361958
82121,13038,1,MONTAUBAN,568109,6325628,837715,6293478
82121,13044,1,MONTAUBAN,568109,6325628,866583,6281010
82121,14066,1,MONTAUBAN,568109,6325628,451298,6920117
82121,18272,1,MONTAUBAN,568109,6325628,681691,6684124
82121,26220,1,MONTAUBAN,568109,6325628,870575,6364732
